time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.fix_quality,.Altitude,.HDOP,.UTM_easting,.UTM_northing,.UTC,.Zone,.Letter
2023/02/20/14:37:01.172219,224,70622,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:2,19,T
2023/02/20/14:37:02.189889,225,70623,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:3,19,T
2023/02/20/14:37:03.156351,226,70624,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:4,19,T
2023/02/20/14:37:04.180720,227,70625,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:5,19,T
2023/02/20/14:37:05.172201,228,70626,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:6,19,T
2023/02/20/14:37:06.180301,229,70627,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:7,19,T
2023/02/20/14:37:07.174588,230,70628,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:8,19,T
2023/02/20/14:37:08.191901,231,70629,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:9,19,T
2023/02/20/14:37:09.170202,232,70630,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:10,19,T
2023/02/20/14:37:10.182320,233,70631,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:11,19,T
2023/02/20/14:37:11.173423,234,70632,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:12,19,T
2023/02/20/14:37:12.171976,235,70633,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:13,19,T
2023/02/20/14:37:13.175174,236,70634,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:14,19,T
2023/02/20/14:37:14.179125,237,70635,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:37:15,19,T
2023/02/20/14:37:15.170360,238,70636,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:37:16,19,T
2023/02/20/14:37:16.179553,239,70637,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.7099999785423279,328121.50803162786,4689435.079983219,19:37:17,19,T
2023/02/20/14:37:17.168092,240,70638,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:37:18,19,T
2023/02/20/14:37:18.176777,241,70639,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.7099999785423279,328121.50803162786,4689435.079983219,19:37:19,19,T
2023/02/20/14:37:19.169764,242,70640,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:37:20,19,T
2023/02/20/14:37:20.189467,243,70641,0,GPS1_Frame,42.338196,-71.0864265,4,38.5,0.699999988079071,328121.49384705897,4689435.061813055,19:37:21,19,T
2023/02/20/14:37:21.158809,244,70642,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8999999761581421,328121.5075775271,4689435.061476156,19:37:22,19,T
2023/02/20/14:37:22.180458,245,70643,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8999999761581421,328121.5075775271,4689435.061476156,19:37:23,19,T
2023/02/20/14:37:23.168522,246,70644,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8999999761581421,328121.5075775271,4689435.061476156,19:37:24,19,T
2023/02/20/14:37:24.175700,247,70645,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8999999761581421,328121.5075775271,4689435.061476156,19:37:25,19,T
2023/02/20/14:37:25.165085,248,70646,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8999999761581421,328121.5075775271,4689435.061476156,19:37:26,19,T
2023/02/20/14:37:26.178943,249,70647,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:27,19,T
2023/02/20/14:37:27.164355,250,70648,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:28,19,T
2023/02/20/14:37:28.187852,251,70649,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:29,19,T
2023/02/20/14:37:29.175231,252,70650,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:30,19,T
2023/02/20/14:37:30.179761,253,70651,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:31,19,T
2023/02/20/14:37:31.176180,254,70652,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:32,19,T
2023/02/20/14:37:32.191367,255,70653,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:33,19,T
2023/02/20/14:37:33.175455,256,70654,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:34,19,T
2023/02/20/14:37:34.188710,257,70655,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:35,19,T
2023/02/20/14:37:35.168312,258,70656,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:36,19,T
2023/02/20/14:37:36.178731,259,70657,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:37,19,T
2023/02/20/14:37:37.174992,260,70658,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:38,19,T
2023/02/20/14:37:38.180882,261,70659,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:39,19,T
2023/02/20/14:37:39.155789,262,70660,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:40,19,T
2023/02/20/14:37:40.184211,263,70661,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:37:41,19,T
2023/02/20/14:37:41.179152,264,70662,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:42,19,T
2023/02/20/14:37:42.189663,265,70663,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:43,19,T
2023/02/20/14:37:43.166567,266,70664,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:44,19,T
2023/02/20/14:37:44.184459,267,70665,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:45,19,T
2023/02/20/14:37:45.166420,268,70666,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:46,19,T
2023/02/20/14:37:46.187660,269,70667,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:47,19,T
2023/02/20/14:37:47.174774,270,70668,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:48,19,T
2023/02/20/14:37:48.169566,271,70669,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:49,19,T
2023/02/20/14:37:49.166294,272,70670,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:50,19,T
2023/02/20/14:37:50.187168,273,70671,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:51,19,T
2023/02/20/14:37:51.167817,274,70672,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:52,19,T
2023/02/20/14:37:52.179683,275,70673,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:53,19,T
2023/02/20/14:37:53.168568,276,70674,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:54,19,T
2023/02/20/14:37:54.178371,277,70675,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:55,19,T
2023/02/20/14:37:55.174724,278,70676,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:56,19,T
2023/02/20/14:37:56.178769,279,70677,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:57,19,T
2023/02/20/14:37:57.157917,280,70678,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:58,19,T
2023/02/20/14:37:58.178388,281,70679,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:59,19,T
2023/02/20/14:37:59.168355,282,70680,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:0,19,T
2023/02/20/14:38:00.180603,283,70681,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:1,19,T
2023/02/20/14:38:01.174442,284,70682,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:2,19,T
2023/02/20/14:38:02.178795,285,70683,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:3,19,T
2023/02/20/14:38:03.163570,286,70684,0,GPS1_Frame,42.338196,-71.08642616666667,4,38.5,0.699999988079071,328121.52130799525,4689435.061139257,19:38:4,19,T
2023/02/20/14:38:04.188692,287,70685,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:5,19,T
2023/02/20/14:38:05.166704,288,70686,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:6,19,T
2023/02/20/14:38:06.168882,289,70687,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:7,19,T
2023/02/20/14:38:07.165695,290,70688,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:8,19,T
2023/02/20/14:38:08.181870,291,70689,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:38:9,19,T
2023/02/20/14:38:09.170046,292,70690,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:38:10,19,T
2023/02/20/14:38:10.181616,293,70691,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:38:11,19,T
2023/02/20/14:38:11.175862,294,70692,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:38:12,19,T
2023/02/20/14:38:12.182447,295,70693,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:38:13,19,T
2023/02/20/14:38:13.177420,296,70694,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:38:14,19,T
2023/02/20/14:38:14.185435,297,70695,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:38:15,19,T
2023/02/20/14:38:15.165003,298,70696,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:38:16,19,T
2023/02/20/14:38:16.189831,299,70697,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:38:17,19,T
2023/02/20/14:38:17.175431,300,70698,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:18,19,T
2023/02/20/14:38:18.179629,301,70699,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:19,19,T
2023/02/20/14:38:19.168071,302,70700,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:20,19,T
2023/02/20/14:38:20.180004,303,70701,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:38:21,19,T
2023/02/20/14:38:21.178272,304,70702,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:38:22,19,T
2023/02/20/14:38:22.189143,305,70703,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:38:23,19,T
2023/02/20/14:38:23.166853,306,70704,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:38:24,19,T
2023/02/20/14:38:24.170709,307,70705,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:38:25,19,T
2023/02/20/14:38:25.168898,308,70706,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:26,19,T
2023/02/20/14:38:26.181562,309,70707,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:27,19,T
2023/02/20/14:38:27.169096,310,70708,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:28,19,T
2023/02/20/14:38:28.182291,311,70709,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:29,19,T
2023/02/20/14:38:29.172463,312,70710,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:38:30,19,T
2023/02/20/14:38:30.180052,313,70711,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:38:31,19,T
2023/02/20/14:38:31.163282,314,70712,0,GPS1_Frame,42.338196,-71.0864265,4,38.5,0.699999988079071,328121.49384705897,4689435.061813055,19:38:32,19,T
2023/02/20/14:38:32.192156,315,70713,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:33,19,T
2023/02/20/14:38:33.161158,316,70714,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:34,19,T
2023/02/20/14:38:34.188178,317,70715,0,GPS1_Frame,42.338196,-71.0864265,4,38.5,0.699999988079071,328121.49384705897,4689435.061813055,19:38:35,19,T
2023/02/20/14:38:35.175561,318,70716,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:38:36,19,T
2023/02/20/14:38:36.180076,319,70717,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:37,19,T
2023/02/20/14:38:37.168305,320,70718,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:38,19,T
2023/02/20/14:38:38.188410,321,70719,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:39,19,T
2023/02/20/14:38:39.166793,322,70720,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:40,19,T
2023/02/20/14:38:40.181077,323,70721,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:41,19,T
2023/02/20/14:38:41.171523,324,70722,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:42,19,T
2023/02/20/14:38:42.174527,325,70723,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:38:43,19,T
2023/02/20/14:38:43.170767,326,70724,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:38:44,19,T
2023/02/20/14:38:44.180296,327,70725,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:45,19,T
2023/02/20/14:38:45.175892,328,70726,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:46,19,T
2023/02/20/14:38:46.191071,329,70727,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:47,19,T
2023/02/20/14:38:47.175541,330,70728,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:48,19,T
2023/02/20/14:38:48.176274,331,70729,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:49,19,T
2023/02/20/14:38:49.170064,332,70730,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:50,19,T
2023/02/20/14:38:50.181289,333,70731,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:51,19,T
2023/02/20/14:38:51.161430,334,70732,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:52,19,T
2023/02/20/14:38:52.190914,335,70733,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:53,19,T
2023/02/20/14:38:53.176306,336,70734,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:54,19,T
2023/02/20/14:38:54.183832,337,70735,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:55,19,T
2023/02/20/14:38:55.170678,338,70736,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:56,19,T
2023/02/20/14:38:56.180395,339,70737,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:38:57,19,T
2023/02/20/14:38:57.171968,340,70738,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:38:58,19,T
2023/02/20/14:38:58.186918,341,70739,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:59,19,T
2023/02/20/14:38:59.174881,342,70740,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:0,19,T
2023/02/20/14:39:00.169967,343,70741,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:1,19,T
2023/02/20/14:39:01.178851,344,70742,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:2,19,T
2023/02/20/14:39:02.188868,345,70743,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:3,19,T
2023/02/20/14:39:03.173960,346,70744,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:39:4,19,T
2023/02/20/14:39:04.200945,347,70745,0,GPS1_Frame,42.338196,-71.08642616666667,4,38.5,0.699999988079071,328121.52130799525,4689435.061139257,19:39:5,19,T
2023/02/20/14:39:05.177135,348,70746,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:6,19,T
2023/02/20/14:39:06.198118,349,70747,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:7,19,T
2023/02/20/14:39:07.171304,350,70748,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:8,19,T
2023/02/20/14:39:08.196935,351,70749,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:39:9,19,T
2023/02/20/14:39:09.162831,352,70750,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:10,19,T
2023/02/20/14:39:10.197909,353,70751,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:39:11,19,T
2023/02/20/14:39:11.177306,354,70752,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:39:12,19,T
2023/02/20/14:39:12.203717,355,70753,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:39:13,19,T
2023/02/20/14:39:13.179657,356,70754,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:39:14,19,T
2023/02/20/14:39:14.209260,357,70755,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:15,19,T
2023/02/20/14:39:15.180077,358,70756,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:16,19,T
2023/02/20/14:39:16.209129,359,70757,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:17,19,T
2023/02/20/14:39:17.161509,360,70758,0,GPS1_Frame,42.338196333333336,-71.08642683333333,2,38.400001525878906,0.8299999833106995,328121.46729432227,4689435.099500979,19:39:18,19,T
2023/02/20/14:39:18.185405,361,70759,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8299999833106995,328121.5075775271,4689435.061476156,19:39:19,19,T
2023/02/20/14:39:19.168877,362,70760,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8299999833106995,328121.5075775271,4689435.061476156,19:39:20,19,T
2023/02/20/14:39:20.187712,363,70761,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8100000023841858,328121.5075775271,4689435.061476156,19:39:21,19,T
2023/02/20/14:39:21.166975,364,70762,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8299999833106995,328121.5075775271,4689435.061476156,19:39:22,19,T
2023/02/20/14:39:22.185443,365,70763,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8299999833106995,328121.5075775271,4689435.061476156,19:39:23,19,T
2023/02/20/14:39:23.170475,366,70764,0,GPS1_Frame,42.338196,-71.0864265,4,38.5,0.8299999833106995,328121.49384705897,4689435.061813055,19:39:24,19,T
2023/02/20/14:39:24.180204,367,70765,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.75,328121.5075775271,4689435.061476156,19:39:25,19,T
2023/02/20/14:39:25.180997,368,70766,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.75,328121.5075775271,4689435.061476156,19:39:26,19,T
2023/02/20/14:39:26.181273,369,70767,0,GPS1_Frame,42.338196,-71.0864265,4,38.5,0.7200000286102295,328121.49384705897,4689435.061813055,19:39:27,19,T
2023/02/20/14:39:27.160402,370,70768,0,GPS1_Frame,42.338196,-71.0864265,4,38.5,0.7200000286102295,328121.49384705897,4689435.061813055,19:39:28,19,T
2023/02/20/14:39:28.188827,371,70769,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:39:29,19,T
2023/02/20/14:39:29.176730,372,70770,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:30,19,T
2023/02/20/14:39:30.188435,373,70771,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:31,19,T
2023/02/20/14:39:31.173421,374,70772,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:32,19,T
2023/02/20/14:39:32.188631,375,70773,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:33,19,T
2023/02/20/14:39:33.164917,376,70774,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:34,19,T
2023/02/20/14:39:34.180822,377,70775,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:35,19,T
2023/02/20/14:39:35.167407,378,70776,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:36,19,T
2023/02/20/14:39:36.173359,379,70777,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:37,19,T
2023/02/20/14:39:37.165927,380,70778,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:38,19,T
2023/02/20/14:39:38.181016,381,70779,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:39,19,T
2023/02/20/14:39:39.163583,382,70780,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:40,19,T
2023/02/20/14:39:40.186263,383,70781,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:39:41,19,T
