time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.IMU.header.seq,.IMU.header.stamp.secs,.IMU.header.stamp.nsecs,.IMU.header.frame_id,.IMU.orientation.x,.IMU.orientation.y,.IMU.orientation.z,.IMU.orientation.w,.IMU.orientation_covariance,.IMU.angular_velocity.x,.IMU.angular_velocity.y,.IMU.angular_velocity.z,.IMU.angular_velocity_covariance,.IMU.linear_acceleration.x,.IMU.linear_acceleration.y,.IMU.linear_acceleration.z,.IMU.linear_acceleration_covariance,.MagField.header.seq,.MagField.header.stamp.secs,.MagField.header.stamp.nsecs,.MagField.header.frame_id,.MagField.magnetic_field.x,.MagField.magnetic_field.y,.MagField.magnetic_field.z,.MagField.magnetic_field_covariance,.VNYMR
2023/03/05/23:40:52.836255,0,1678077624,147241353,imu1_frame,0,0,0,,0.004207863276119286,-0.014110361543992611,0.05234494036103403,0.9985205049483696,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000263,-0.000524,-0.001199,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.299,-0.091,-10.297,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5441,-0.0772,0.385,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.996,-001.640,+000.397,+00.5441,-00.0772,+00.3850,-00.299,-00.091,-10.297,+00.000263,-00.000524,-00.001199*6E\r\n'"
2023/03/05/23:40:52.880166,0,1678077624,147241353,imu1_frame,0,0,0,,0.004216700143175903,-0.014109867950564035,0.05235377722809064,0.9985200113549412,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00018,0.001491,0.000611,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.284,-0.081,-10.292,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5408,-0.0689,0.3898,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.997,-001.640,+000.398,+00.5408,-00.0689,+00.3898,-00.284,-00.081,-10.292,-00.000180,+00.001491,+00.000611*64\r\n'"
2023/03/05/23:40:52.880697,0,1678077624,147241353,imu1_frame,0,0,0,,0.004217156149569644,-0.014118581726329469,0.052353800957998936,0.9985198850144635,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.7e-05,-7.6e-05,-0.000564,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.319,-0.071,-10.301,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5407,-0.0748,0.3836,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.997,-001.641,+000.398,+00.5407,-00.0748,+00.3836,-00.319,-00.071,-10.301,-00.000097,-00.000076,-00.000564*69\r\n'"
2023/03/05/23:40:52.928172,0,1678077624,147241353,imu1_frame,0,0,0,,0.004226116286348263,-0.014118051095197091,0.05237135161489619,0.9985189342743767,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000113,0.002122,-0.000384,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.272,-0.073,-10.291,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5408,-0.0713,0.3886,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.999,-001.641,+000.399,+00.5408,-00.0713,+00.3886,-00.272,-00.073,-10.291,-00.000113,+00.002122,-00.000384*6B\r\n'"
2023/03/05/23:40:52.972275,0,1678077624,147241353,imu1_frame,0,0,0,,0.004225993082949559,-0.014118087974481398,0.052362637891378856,0.9985193912626156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000574,-0.000452,-0.000607,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.294,-0.079,-10.289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.543,-0.0725,0.39,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.998,-001.641,+000.399,+00.5430,-00.0725,+00.3900,-00.294,-00.079,-10.289,-00.000574,-00.000452,-00.000607*6D\r\n'"
2023/03/05/23:40:52.972313,0,1678077624,147241353,imu1_frame,0,0,0,,0.004225746675186675,-0.01411816172982455,0.05234521043238191,0.9985203050109684,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000438,-0.000303,0.000997,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.273,-0.063,-10.278,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5407,-0.0737,0.381,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.996,-001.641,+000.399,+00.5407,-00.0737,+00.3810,-00.273,-00.063,-10.278,-00.000438,-00.000303,+00.000997*62\r\n'"
2023/03/05/23:40:53.016152,0,1678077624,147241353,imu1_frame,0,0,0,,0.004224711764086645,-0.014100771037777921,0.05233644907660706,0.9985210143831237,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0001,0.0011,-0.000194,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.306,-0.095,-10.25,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5407,-0.0748,0.3836,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.995,-001.639,+000.399,+00.5407,-00.0748,+00.3836,-00.306,-00.095,-10.250,-00.000100,+00.001100,-00.000194*67\r\n'"
2023/03/05/23:40:53.016190,0,1678077624,147241353,imu1_frame,0,0,0,,0.004234127604377973,-0.01410895420262654,0.05235402348376945,0.9985199376075568,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000161,0.002895,-0.000888,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.29,-0.061,-10.291,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5408,-0.0759,0.3899,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.997,-001.640,+000.400,+00.5408,-00.0759,+00.3899,-00.290,-00.061,-10.291,-00.000161,+00.002895,-00.000888*6B\r\n'"
2023/03/05/23:40:53.065155,0,1678077624,147241353,imu1_frame,0,0,0,,0.004234373851437915,-0.014108880301009983,0.052371450936352655,0.9985190237053871,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000214,0.000414,0.000947,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.3,-0.075,-10.288,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.543,-0.0725,0.39,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.999,-001.640,+000.400,+00.5430,-00.0725,+00.3900,-00.300,-00.075,-10.288,-00.000214,+00.000414,+00.000947*63\r\n'"
2023/03/05/23:40:53.065240,0,1678077624,147241353,imu1_frame,0,0,0,,0.00423370747952762,-0.014091378873018772,0.05238883060584976,0.9985183619694664,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00016,0.000548,-0.000387,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.319,-0.049,-10.26,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.543,-0.0736,0.3887,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.001,-001.638,+000.400,+00.5430,-00.0736,+00.3887,-00.319,-00.049,-10.260,+00.000160,+00.000548,-00.000387*64\r\n'"
2023/03/05/23:40:53.108095,0,1678077624,147241353,imu1_frame,0,0,0,,0.00423465597203195,-0.014099944825805486,0.052423709321197665,0.9985164064479433,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000386,0.001093,0.000249,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.3,-0.068,-10.238,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5453,-0.0748,0.3901,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.005,-001.639,+000.400,+00.5453,-00.0748,+00.3901,-00.300,-00.068,-10.238,-00.000386,+00.001093,+00.000249*6F\r\n'"
2023/03/05/23:40:53.108124,0,1678077624,147241353,imu1_frame,0,0,0,,0.004243949400197436,-0.014108164051553107,0.052432570013680665,0.9985157856550609,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00099,0.001805,-0.000277,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.3,-0.087,-10.289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5408,-0.0736,0.3912,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.006,-001.640,+000.401,+00.5408,-00.0736,+00.3912,-00.300,-00.087,-10.289,-00.000990,+00.001805,-00.000277*6C\r\n'"
2023/03/05/23:40:53.152208,0,1678077624,147241353,imu1_frame,0,0,0,,0.0042437031656369474,-0.014108238120294629,0.05241514261760279,0.9985167006239603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000305,-0.000431,0.001047,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.297,-0.062,-10.278,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.543,-0.0749,0.3786,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.004,-001.640,+000.401,+00.5430,-00.0749,+00.3786,-00.297,-00.062,-10.278,+00.000305,-00.000431,+00.001047*6E\r\n'"
2023/03/05/23:40:53.155648,0,1678077624,147241353,imu1_frame,0,0,0,,0.004244282894499938,-0.014116914829746013,0.052423880266851165,0.9985161168234432,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000162,0.000249,0.000628,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.299,-0.08,-10.257,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5419,-0.0771,0.39,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.005,-001.641,+000.401,+00.5419,-00.0771,+00.3900,-00.299,-00.080,-10.257,-00.000162,+00.000249,+00.000628*65\r\n'"
2023/03/05/23:40:53.200153,0,1678077624,147241353,imu1_frame,0,0,0,,0.004245109312234421,-0.014125517440094732,0.052450045281603026,0.9985146175965249,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000806,-0.000553,-0.000496,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.295,-0.073,-10.29,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.543,-0.0772,0.3888,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.008,-001.642,+000.401,+00.5430,-00.0772,+00.3888,-00.295,-00.073,-10.290,+00.000806,-00.000553,-00.000496*6F\r\n'"
2023/03/05/23:40:53.248173,0,1678077624,147241353,imu1_frame,0,0,0,,0.004254403174000849,-0.014133736329399904,0.05245890624238645,0.9985139962498555,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000329,-4.3e-05,-0.000416,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.304,-0.073,-10.26,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5408,-0.0748,0.3912,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.009,-001.643,+000.402,+00.5408,-00.0748,+00.3912,-00.304,-00.073,-10.260,+00.000329,-00.000043,-00.000416*60\r\n'"
2023/03/05/23:40:53.248204,0,1678077624,147241353,imu1_frame,0,0,0,,0.004262783199454729,-0.01412452761450952,0.052467719168823326,0.9985136277709398,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000876,0.000284,-7.2e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.302,-0.093,-10.273,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5419,-0.0736,0.3874,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.010,-001.642,+000.403,+00.5419,-00.0736,+00.3874,-00.302,-00.093,-10.273,-00.000876,+00.000284,-00.000072*64\r\n'"
2023/03/05/23:40:53.296205,0,1678077624,147241353,imu1_frame,0,0,0,,0.0042625366792933194,-0.014124602011960356,0.05245029181040228,0.9985145433533078,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.2e-05,-0.002627,0.000565,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.287,-0.086,-10.266,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5408,-0.0748,0.3886,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.008,-001.642,+000.403,+00.5408,-00.0748,+00.3886,-00.287,-00.086,-10.266,+00.000072,-00.002627,+00.000565*63\r\n'"
2023/03/05/23:40:53.296244,0,1678077624,147241353,imu1_frame,0,0,0,,0.0042720771938177604,-0.014132746186950948,0.05247658026220336,0.9985130061074066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000475,-0.001406,-5.7e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.307,-0.072,-10.309,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5385,-0.0724,0.3898,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.011,-001.643,+000.404,+00.5385,-00.0724,+00.3898,-00.307,-00.072,-10.309,+00.000475,-00.001406,-00.000057*63\r\n'"
2023/03/05/23:40:53.344195,0,1678077624,147241353,imu1_frame,0,0,0,,0.004272323856120384,-0.01413267162298548,0.0524940075937904,0.9985120900662187,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000404,0.000974,-0.000914,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.3,-0.065,-10.286,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5408,-0.0713,0.3873,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.013,-001.643,+000.404,+00.5408,-00.0713,+00.3873,-00.300,-00.065,-10.286,-00.000404,+00.000974,-00.000914*64\r\n'"
2023/03/05/23:40:53.344244,0,1678077624,147241353,imu1_frame,0,0,0,,0.00426406741073622,-0.014141843426822523,0.0524939083414477,0.9985120007193944,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000115,-0.00206,0.000729,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.289,-0.06,-10.254,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.543,-0.0748,0.3888,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.013,-001.644,+000.403,+00.5430,-00.0748,+00.3888,-00.289,-00.060,-10.254,-00.000115,-00.002060,+00.000729*64\r\n'"
2023/03/05/23:40:53.392185,0,1678077624,147241353,imu1_frame,0,0,0,,0.004255600578634581,-0.014142227249965177,0.0525112122432697,0.9985111215509157,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001565,-0.0014,-0.000541,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.295,-0.066,-10.252,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5419,-0.0678,0.3848,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.015,-001.644,+000.402,+00.5419,-00.0678,+00.3848,-00.295,-00.066,-10.252,-00.001565,-00.001400,-00.000541*62\r\n'"
2023/03/05/23:40:53.392215,0,1678077624,147241353,imu1_frame,0,0,0,,0.00425464985358741,-0.014133662073904124,0.05247633359125742,0.9985130805171372,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4e-05,-0.00108,-0.000273,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.303,-0.084,-10.257,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5408,-0.076,0.3874,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.011,-001.643,+000.402,+00.5408,-00.0760,+00.3874,-00.303,-00.084,-10.257,-00.000040,-00.001080,-00.000273*68\r\n'"
2023/03/05/23:40:53.440137,0,1678077624,147241353,imu1_frame,0,0,0,,0.004263116852269646,-0.014133278538543775,0.05245902958050624,0.9985139590851634,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00049,0.000143,9.2e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.308,-0.067,-10.272,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.543,-0.0666,0.3836,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.009,-001.643,+000.403,+00.5430,-00.0666,+00.3836,-00.308,-00.067,-10.272,+00.000490,+00.000143,+00.000092*66\r\n'"
2023/03/05/23:40:53.440170,0,1678077624,147241353,imu1_frame,0,0,0,,0.004262413418725695,-0.0141246392090723,0.05244157812519995,0.9985150010304301,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000871,0.001191,-0.000162,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.305,-0.093,-10.289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.543,-0.0772,0.39,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.007,-001.642,+000.403,+00.5430,-00.0772,+00.3900,-00.305,-00.093,-10.289,+00.000871,+00.001191,-00.000162*6E\r\n'"
2023/03/05/23:40:53.488231,0,1678077624,147241353,imu1_frame,0,0,0,,0.0042800508926956,-0.014132512364173068,0.05242442150298414,0.9985157150935131,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.3e-05,-0.001923,-0.001639,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.305,-0.073,-10.268,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.543,-0.0748,0.3888,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.005,-001.643,+000.405,+00.5430,-00.0748,+00.3888,-00.305,-00.073,-10.268,-00.000013,-00.001923,-00.001639*67\r\n'"
2023/03/05/23:40:53.488258,0,1678077624,147241353,imu1_frame,0,0,0,,0.004279471032779709,-0.014123835969847611,0.052415683561057726,0.998516299066772,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001043,6.2e-05,0.000735,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.279,-0.085,-10.289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5419,-0.0654,0.3873,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.004,-001.642,+000.405,+00.5419,-00.0654,+00.3873,-00.279,-00.085,-10.289,-00.001043,+00.000062,+00.000735*6D\r\n'"
2023/03/05/23:40:53.532132,0,1678077624,147241353,imu1_frame,0,0,0,,0.004279471032779709,-0.014123835969847611,0.052415683561057726,0.998516299066772,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000952,0.001244,7.3e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.284,-0.067,-10.312,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5407,-0.0736,0.3836,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.004,-001.642,+000.405,+00.5407,-00.0736,+00.3836,-00.284,-00.067,-10.312,+00.000952,+00.001244,+00.000073*67\r\n'"
2023/03/05/23:40:53.532162,0,1678077624,147241353,imu1_frame,0,0,0,,0.004279717539568581,-0.014123761276836665,0.05243311095012702,0.9985153840884314,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000113,0.000552,0.001124,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.302,-0.077,-10.265,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.543,-0.0701,0.3874,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.006,-001.642,+000.405,+00.5430,-00.0701,+00.3874,-00.302,-00.077,-10.265,-00.000113,+00.000552,+00.001124*64\r\n'"
2023/03/05/23:40:53.580195,0,1678077624,147241353,imu1_frame,0,0,0,,0.004270547165034087,-0.01411550510391542,0.05243296352281922,0.9985155478402864,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000616,-0.001605,0.000222,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.314,-0.071,-10.294,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5396,-0.0736,0.3873,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.006,-001.641,+000.404,+00.5396,-00.0736,+00.3873,-00.314,-00.071,-10.294,+00.000616,-00.001605,+00.000222*67\r\n'"
2023/03/05/23:40:53.580225,0,1678077624,147241353,imu1_frame,0,0,0,,0.004271127105762551,-0.014124181569432867,0.05244170138393305,0.9985149637958354,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000749,0.000495,-0.000593,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.306,-0.041,-10.264,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5419,-0.076,0.39,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.007,-001.642,+000.404,+00.5419,-00.0760,+00.3900,-00.306,-00.041,-10.264,+00.000749,+00.000495,-00.000593*60\r\n'"
2023/03/05/23:40:53.628190,0,1678077624,147241353,imu1_frame,0,0,0,,0.004263820588356678,-0.014141917846684438,0.05247648101142008,0.99851291675885,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000281,0.000389,0.000819,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.291,-0.076,-10.265,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5419,-0.0748,0.3925,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.011,-001.644,+000.403,+00.5419,-00.0748,+00.3925,-00.291,-00.076,-10.265,-00.000281,+00.000389,+00.000819*65\r\n'"
2023/03/05/23:40:53.629835,0,1678077624,147241353,imu1_frame,0,0,0,,0.00425464985358741,-0.014133662073904124,0.05247633359125742,0.9985130805171372,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000833,-0.000896,-0.000329,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.281,-0.078,-10.281,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5419,-0.0736,0.3874,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.011,-001.643,+000.402,+00.5419,-00.0736,+00.3874,-00.281,-00.078,-10.281,+00.000833,-00.000896,-00.000329*62\r\n'"
